month_index,employee_id,firm_id,age,position,gender,state,recrutement_avg,competences_avg,performance_avg,remuneration_avg,qvt_avg,droit_avg,transverse_avg
5,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.661145497187477,3.2830041003290837,4.640209602886378,3.601918563322009,5.0,5.0,4.492908781874898
6,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.932663622958701,4.863650785839725,5.0,2.7678169537116837,5.0,5.0,3.7934742039228184
7,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,3.273978126466143,5.0,4.386851419405258,4.8955675881688965,4.936234635419599,4.118897839224506
8,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.167306126870573,4.737570145920218,4.663745567688089,5.0,5.0,3.3001304709411645
9,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.150496397578166,4.641900313471637,3.701510775483789,5.0,5.0,4.933624606881842,2.7034662408049313
10,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.560814406453608,4.016297777118616,4.781429611240839,4.656061196238154,4.859500936163902,4.83758568219909,5.0
11,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,3.995206296100842,5.0,4.23230509479093,5.0,5.0,5.0
12,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,5.0,4.838170655970102,3.6259322129435034,4.6680980932135805,5.0,3.739735225442625
13,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.535865274291774,4.975495047138535,5.0,4.114721963779438,5.0,5.0,3.8513792640856117
14,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.3013896793719075,4.44306582175826,3.3079377213509553,5.0,5.0,4.651776706846446
15,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.9767898146293,4.236068211893221,4.589315583707497,5.0,5.0,4.918442139879827,4.055562613749263
16,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,5.0,5.0,3.5741205330990216,4.970900931720233,5.0,3.90810057882929
17,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.6854640139652854,4.365155300749791,4.530501714734662,5.0,4.602621359129538,5.0,5.0
18,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.975985234642912,4.571161818087762,5.0,3.7116556424175497,5.0,5.0,4.962253512704912
19,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.694646131302693,4.59378699123733,5.0,4.218389937022307,4.7314627961076114,5.0
20,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.822214633594475,5.0,3.153101513918637,5.0,4.7136986503331,4.623397850987255
21,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,2.5149640107478386,5.0,3.96887072242287,5.0,5.0,4.792405387861354
22,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.210138464644102,4.855724148533567,4.20278678164559,5.0,3.7975444633668576,5.0,4.467313653123193
23,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.191951790512395,4.9970972220778895,4.134944869736619,5.0,5.0,4.706397593696053
24,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.241315030171033,4.828562131088611,2.874742459763092,4.937213061234732,5.0,3.9714342013942914
25,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,4.031251366624738,2.8756207949397252,3.51733509661838,4.16761184769556,4.442481270887864,3.808493340855499,3.781512854325149
26,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.668454382102868,5.0,5.0,5.0,5.0,4.362454647708383
27,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,4.632598625811849,3.947487366982665,3.5987527137834854,5.0,4.455986496648916,4.990617709491291,4.581182743578806
28,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,4.232067330111652,4.848518641135332,3.5238227334836916,4.758993727237083,4.752557974725175,5.0,3.1607691344004007
29,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,4.835760117702705,3.3367755352151516,3.688366096914271,4.138488658259961,4.354193776971674,3.401035462616197,2.8253014763684954
30,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,3.99322522597627,3.1701495050121107,2.952823414073449,3.6340447016326483,3.7060702101546146,4.652501116159096,3.2802020038604662
31,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,4.436891520480058,4.114499068107773,5.0,3.512662372978096,5.0,4.364887360897574,3.4337192681552864
32,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,3.8134174088934016,4.55355485058605,4.063581654608882,2.400610320097477,3.0458722390142148,3.9310042107478864,1.6721443421395423
33,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Content,4.374651208698752,2.9261696400351376,4.794193081822865,1.8136231952998676,3.0300904394621178,4.777724633484938,1.4121265656136797
34,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,3.7849058803961513,4.716296714708057,5.0,3.8479564293392774,5.0,5.0
35,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,4.337461764531977,5.0,5.0,3.9342639905630796,5.0,5.0,3.2052337330557794
36,fe497a94-a631-4702-9679-bc95fe1a488a,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Execution,Male,Highly Engaged,5.0,4.846515815385527,4.620294517096675,2.4731927186713643,4.539559067611019,5.0,4.028017127668445
1,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Passively Looking,2.6289901292215108,1.45627568335406,3.6427260244065254,1.0,3.3526709869126883,2.338448302115371,3.065769346409906
2,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Passively Looking,3.4851494436300303,2.639126433325204,3.4536620256162602,1.7351959524503662,3.0309706979566418,2.7050633418211816,3.003399177514868
3,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Content,4.857878004003123,4.117505596028345,3.511432323645145,1.0,2.918874854475473,4.4013716330407515,1.802755246888946
4,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Content,4.1464967637259775,2.9138526469939046,4.10325628797489,3.739994787132354,3.4329488410533573,4.016625223925233,3.024930792801237
5,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.402596337390474,1.0,1.7690229166246383,1.3769238661389642,2.1286397942361295,2.266707847838607,1.1783721517238206
6,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.1395152127312698,1.9944229687868962,1.8846219934935382,1.6553458528803517,2.693247387726255,1.459623856841893,2.254771073492294
7,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.1712138826106373,1.0,2.281482529391813,1.0,1.816623494577013,1.9969280870137354,1.7419190753905798
8,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.6073234287439735,2.221179703958229,1.7166824476831968,1.0,2.527012974329779,2.072177295072368,2.258541460289841
9,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.489796475420433,1.0,2.465556121333754,1.0,2.8201063688177577,3.011342876892096,2.199867550615305
10,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.0,2.3508525755088145,3.147677379561607,1.0,1.975707675979077,1.7246053112294273,1.7496635350557352
11,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.6345885912715645,2.058189702519563,3.685180186372679,1.2297243386692178,1.0,2.268388388627288,1.0
12,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.7334480375677432,2.79950564688017,1.9950801891790626,1.3614751315481421,3.274546263700749,2.091760043334652,2.5094563303472874
13,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.06465348758317,1.804037970767221,1.0696170864821921,1.0,1.0217372370092885,2.161901968709862,1.8123218751330135
14,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.4449809474542739,3.1393431381478587,1.9668636114551763,1.2520160270266976,2.5387604259419376,1.8684287676536313,1.6307819833339627
15,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.6415668898212044,2.746943928071186,1.164816390361751,1.2568489133764564,2.230521049606243,2.3579302977630805,1.0350118615337343
16,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.5522452989274511,1.0465638615631208,2.1169952605261693,1.070538806179233,2.557346165916765,2.3908014877580293,1.0
17,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.1237488984186053,3.300363814253016,2.5951614306229986,1.579811844636272,1.2584255086710394,2.3910214864502586,2.0917999519026074
18,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.873126659586208,1.75339364704355,2.705797475037624,1.0,1.2591902765286114,2.4770797303976853,1.8660341089584642
19,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.514419147706406,1.9558350495230157,1.4593469620954835,1.5889733863188646,1.2005114196926785,2.0998725153068025,1.9022393847731234
20,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.8197428916380551,3.474441745783862,1.0,1.0,1.3435541162910627,1.9198604770168188,1.0
21,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.3367896565705033,2.1021617188581017,1.471742821567739,1.3472160020297894,1.6956219666628285,1.9236478350855162,2.83782338886948
22,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.461466091104704,1.0,1.0,2.1383479520728383,1.6361026259158722,1.540367066426311,2.3365881060322726
23,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.084562025049545,1.7012568678658557,2.285723563203544,1.0,1.0,2.832381717961281,1.0
24,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.388881101462218,1.0,3.0479675542143134,1.6440449703703703,2.675785582104766,2.2784670182314914,1.0184902310390131
25,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.315645641630084,1.0,1.1428299287421029,1.8596776613353332,1.049921338421254,2.1243674123352507,1.3851901245156706
26,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.735668998331419,1.0,1.4226426652867843,1.0,2.113007904301389,2.2441962154797874,1.8023691679494993
27,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.6620068635128011,1.9182223603727135,1.0,1.0,1.0,2.000281104171201,1.0
28,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.3946578059273,1.0,1.96402580876656,1.9319669189247697,1.5195766470456191,2.3192208840428705,2.301542039164156
29,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.3809186125972164,1.5198818705957153,1.3907793700804112,1.0,1.0,1.7237405711285199,1.5480232046016098
30,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.1945777722191266,1.0594183807290902,2.2879166441117382,1.6041098670770424,1.62864466394329,2.87587616534349,3.0144291311293285
31,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.013061215769863,1.0,2.3318689182097554,1.0,3.0333022775040464,2.63343396029692,2.9193700033104166
32,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.1301327791838633,1.2108913862545296,1.5299393197858655,1.0,2.686748057572292,2.4849085958023513,1.5961805067473704
33,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.6389093460365138,3.6033701050402183,2.3474247683777216,1.0,1.6386207888440112,2.5727104389634823,1.0
34,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.1757739794129445,2.2606370402689184,1.0,1.1027660701896749,1.9518464074955852,2.0351710177264843,1.7413561079568327
35,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,2.3287598037479373,1.6136407554596874,1.5757035635703405,1.7693591698058428,2.0343373864920498,2.107719834721809,1.0
36,1844b208-a8fe-4954-bd36-47093fa0cc31,2a003204-f6d1-4f32-a79d-80a1ef912a61,24,Execution,Male,Resigned,1.218672607366961,1.0,1.9669974367321288,1.1288291271542836,1.0,2.4583671303175247,2.599447610543276
1,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,4.615115561059562,4.051635921376048,5.0,5.0,4.107941877534435,5.0,3.913797096248003
2,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,4.6491640449879625,5.0,5.0,4.989370892415529,5.0,5.0,3.6524915649526877
3,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,4.028006285257433,5.0,4.5562786568269,3.153923559251144,4.837129664036001,4.781408822950229,4.809572239083634
4,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,5.0,4.866029876918584,4.083841853807402,5.0,4.65436059557605,4.722224096797721,4.910274890463502
5,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,4.938826548679447,4.151874721716198,5.0,3.0227563305974234,3.7800229677864974,5.0,4.188322714512966
6,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,5.0,4.854245104816733,5.0,3.923614603760009,5.0,5.0,3.9154544289569753
7,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Content,4.162588398264532,3.3666207735305287,4.285357520282779,2.5605927051485438,3.9871556853671253,4.72471356008303,2.7410225416630998
8,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Content,2.919077269123685,3.400968329751264,4.385689014850826,3.1728960796099104,4.181452612840282,4.517222552262972,4.48220180785544
9,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Content,2.783048871725983,3.648613993669417,3.9414572794408427,3.1835750313195326,3.5723770759019877,4.677812749802578,4.495227158507889
10,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Content,2.8984197695870693,3.399248821642533,3.369508888351351,3.2268013369111617,3.4064140856412664,4.2696074226482414,3.6965871863370827
11,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Content,3.894331957224504,3.4060793126760323,3.783704939957554,3.716877596754636,3.784015278828349,4.474778597058889,3.4415448252743417
12,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,4.466491706791062,5.0,4.783397599443443,5.0,5.0,5.0,3.7733582952273554
13,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,5.0,2.7963895407119668,4.131314503877192,3.8679184994010702,5.0,5.0,4.463295374415265
14,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Highly Engaged,5.0,5.0,4.583883843234031,4.472100367587001,3.838528767127595,4.7034724006289,4.984431822464323
15,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Passively Looking,3.186247854895,3.7792978681195004,3.474879186755915,1.4805453314547081,3.2061673197176987,2.5130017063436965,2.067877289300599
16,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Passively Looking,3.1570264837999296,1.543122214540496,2.776156657116295,1.3236253168377319,1.7591729101789249,3.521378324946233,3.1817334306014664
17,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Passively Looking,3.081334999498766,1.8149547444454806,2.6928340152715933,3.115786824946078,3.1443732820165042,2.7179432831182893,2.9773150668269697
18,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,2.3847657345254993,1.0,1.4274928684304142,1.5049786413465682,2.5718102460142855,2.6399619803671532,1.0
19,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,2.216560267338597,2.4496352893751814,1.2077509378271865,2.5380724222197966,3.147258579140933,3.2500345358486644,1.6847467526639959
20,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,2.118212338131224,2.161595511293854,2.2786816038296496,2.213730174896045,2.5488232263255726,2.1575752363847847,2.4775976967788016
21,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,1.4643729251536373,1.5046818693803012,2.738241369629879,1.0,1.5257670401019858,2.4686989164309168,1.8151295785889219
22,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,1.5624872961718776,1.1670447978158875,1.0915307624097963,2.082436499568515,1.8208830496306279,2.916862364304253,1.5648801952320173
23,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,1.8901298482985616,1.246542590966562,1.6534800988845428,1.299738985620423,3.758685303604823,2.0644561319602563,1.2549172313829524
24,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,2.032796922841589,2.3722196050754083,1.0,1.609583463218681,1.4278023767851866,2.4213090755803797,1.1049920461116352
25,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,1.0,1.7956620821499882,2.016686862208121,1.0,1.5531592978998985,1.675450909964939,2.1184799532310974
26,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,2.441107891233404,1.0,1.4760393242766894,1.143039790974933,3.5896056967248824,2.418048699035573,1.0
27,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,2.151890154745253,1.0,2.2307941859497022,2.707992654190037,3.1758541795587707,2.4939574013897357,1.0332701153054964
28,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,1.3495491217429372,1.0,1.0,1.8244701867071296,1.9280151358429203,2.563686466581251,2.6424251881878305
29,b7cf1fcd-d13c-4e90-83d7-63c93482b55d,2a003204-f6d1-4f32-a79d-80a1ef912a61,34,Upper Management,Male,Resigned,2.049952771951205,1.6167692877705202,1.52140779330152,1.0,2.5099289387310537,2.130249987853876,1.244793866597741
